ID	GrossMonthlyIncome	CreditCardPayment	CarPayment	StudentLoanPayments	AppraisedValue	DownPayment	LoanAmount	MonthlyMortgagePayment	CreditScore
9293	3138	380	468	433	459208	36736.64	422471.36	3099.95	588
9294	8665	342	381	258	373159	37315.9	335843.1	2464.3	518
9295	6082	276	427	210	439836	101162.28	338673.72	2030.52	692
9296	8947	263	448	353	409508	36855.72	372652.28	2734.39	567
9297	2460	230	419	379	333388	83347	250041	1499.12	677
9298	3098	313	407	364	338673	98215.17	240457.83	1764.39	539
9299	8821	486	375	227	453253	22662.65	430590.35	2311.5	724
9300	4631	349	408	294	370940	92735	278205	1328.19	774
9301	5710	308	493	350	350212	101561.48	248650.52	1824.51	519
9302	2876	435	423	323	486181	97236.2	388944.8	2853.94	572
9303	5242	318	493	398	296375	59275	237100	1272.8	722
9304	4441	399	421	221	397462	39746.2	357715.8	2379.89	648
9305	5411	450	420	392	274817	76948.76	197868.24	944.65	754
9306	9404	440	359	288	388365	89323.95	299041.05	1792.9	696
9307	6420	285	498	403	459979	68996.85	390982.15	2868.89	576
9308	6774	214	443	399	497678	94558.82	403119.18	1924.55	776
9309	4607	435	498	275	407592	81518.4	326073.6	1750.43	739
9310	8714	213	365	390	440234	114460.84	325773.16	1748.82	650
9311	2906	397	350	436	451314	112828.5	338485.5	2483.69	561
9312	8606	334	446	355	406354	28444.78	377909.22	2514.24	642
9313	2821	204	421	325	290261	55149.59	235111.41	1262.13	716
9314	8452	280	449	412	309690	58841.1	250848.9	1503.97	653
9315	6327	418	378	216	437941	74449.97	363491.03	1735.36	782
9316	4910	202	399	396	415330	62299.5	353030.5	2116.6	680
9317	9435	463	489	386	370440	22226.4	348213.6	1468.08	804
9318	5266	491	355	413	413947	41394.7	372552.3	2233.64	665
9319	9268	440	478	407	480520	105714.4	374805.6	2750.19	540
9320	8482	432	358	442	302118	75529.5	226588.5	1662.63	599
9321	4002	464	470	349	332725	26618	306107	1835.27	655
9322	3049	255	354	401	358696	82500.08	276195.92	1164.45	827
9323	3486	243	499	290	378715	53020.1	325694.9	1373.14	749
9324	7558	395	406	234	476843	90600.17	386242.83	1628.42	839
9325	9102	489	385	273	278673	27867.3	250805.7	1503.71	653
9326	8916	382	382	430	257377	23163.93	234213.07	1118.17	788
9327	6714	428	380	382	438315	127111.35	311203.65	1312.05	827
9328	3167	433	464	368	384632	50002.16	334629.84	2226.3	639
9329	8866	276	362	404	492193	103360.53	388832.47	2853.11	516
9330	5713	257	389	254	436713	74241.21	362471.79	2659.69	749
9331	4942	250	418	404	459835	101163.7	358671.3	1712.35	773
9332	5813	435	484	368	498902	109758.44	389143.56	2855.4	509
9333	5014	375	411	448	443115	110778.75	332336.25	1586.62	759
9334	7692	337	398	392	485756	48575.6	437180.4	2346.88	747
9335	5718	470	438	336	440758	114597.08	326160.92	1557.14	754
9336	7826	312	410	308	430776	68924.16	361851.84	2655.14	561
9337	8167	429	466	288	499957	64994.41	434962.59	2076.58	751
9338	3878	396	414	415	321004	89881.12	231122.88	1103.42	779
9339	3582	315	465	327	497971	49797.1	448173.9	1889.52	801
9340	6495	204	419	281	457604	77792.68	379811.32	2526.89	624
9341	3637	222	438	289	318258	22278.06	295979.94	1969.16	646
9342	5684	252	431	401	247653	27241.83	220411.17	1052.28	781
9343	7700	410	377	264	345505	100196.45	245308.55	1799.99	534
9344	7599	411	396	291	300308	51052.36	249255.64	1050.87	804
9345	2846	495	390	415	381003	99060.78	281942.22	2068.79	544
9346	5427	288	451	343	267736	13386.8	254349.2	1524.95	693
9347	3729	437	354	415	293633	41108.62	252524.38	1852.93	502
9348	7849	215	475	236	268045	61650.35	206394.65	1237.44	662
9349	4912	485	495	377	300480	18028.8	282451.2	1190.83	842
9350	2457	261	420	381	351745	35174.5	316570.5	1334.67	805
9351	4086	225	487	395	320599	89767.72	230831.28	1239.15	738
9352	3539	497	494	315	432178	34574.24	397603.76	2645.27	639
9353	9526	210	409	277	281986	56397.2	225588.8	1500.85	624
9354	9203	248	447	209	311579	37389.48	274189.52	1643.9	691
9355	9567	219	387	395	481272	24063.6	457208.4	3354.83	589
9356	7791	218	438	261	499326	104858.46	394467.54	2365.03	689
9357	7761	336	354	399	329763	82440.75	247322.25	1180.75	779
9358	6247	386	459	242	235092	23509.2	211582.8	1407.67	610
9359	4486	305	472	368	440166	48418.26	391747.74	1651.62	830
9360	9355	304	416	331	449534	26972.04	422561.96	1781.54	838
9361	8312	246	394	298	397773	75576.87	322196.13	2143.58	620
9362	8949	278	378	318	465616	121060.16	344555.84	1644.96	771
9363	4488	266	491	315	418181	45999.91	372181.09	1997.95	701
9364	6205	471	475	305	396576	43623.36	352952.64	1488.06	825
9365	9477	271	359	308	315973	47395.95	268577.05	1970.72	513
9366	3489	477	356	328	463439	97322.19	366116.81	2195.06	659
9367	3430	259	450	275	485923	126339.98	359583.02	2638.49	544
9368	6134	253	473	428	318771	89255.88	229515.12	1376.06	685
9369	8997	347	398	225	317650	38118	279532	2051.11	505
9370	4690	492	426	295	268721	64493.04	204227.96	1096.34	747
9371	3298	344	368	312	495431	44588.79	450842.21	2999.46	605
9372	6022	497	466	207	293257	55718.83	237538.17	1742.97	523
9373	6087	360	361	237	421602	67456.32	354145.68	1493.09	840
9374	4627	232	450	281	300856	21059.92	279796.08	1335.79	753
9375	4298	350	455	204	419627	96514.21	323112.79	1937.22	653
9376	2298	424	365	444	281703	73242.78	208460.22	1119.06	731
9377	6442	241	420	447	463376	23168.8	440207.2	2639.26	689
9378	6925	258	350	301	395119	67170.23	327948.77	1382.65	803
9379	9827	360	399	368	264213	42274.08	221938.92	1191.42	725
9380	8865	335	489	235	280275	14013.75	266261.25	1953.73	503
9381	9793	384	467	334	301554	57295.26	244258.74	1792.28	565
9382	9377	331	433	260	281807	61997.54	219809.46	1462.4	638
9383	9061	351	487	424	493173	64112.49	429060.51	3148.29	598
9384	5998	438	447	435	370184	29614.72	340569.28	2498.98	514
9385	5273	310	424	202	395003	75050.57	319952.43	2347.7	528
9386	8027	401	488	267	272388	76268.64	196119.36	1175.83	654
9387	7821	259	453	354	341436	20486.16	320949.84	1353.14	846
9388	3770	320	481	329	393174	106156.98	287017.02	1370.26	773
9389	7422	383	494	308	397028	99257	297771	1255.41	811
9390	7545	413	396	286	483632	82217.44	401414.56	2154.88	733
9391	5196	380	353	314	379899	79778.79	300120.21	2202.18	515
9392	8737	235	416	230	439340	57114.2	382225.8	2542.96	641
9393	6261	355	481	255	397083	111183.24	285899.76	1714.11	690
9394	6083	341	391	419	299846	20989.22	278856.78	2046.15	586
9395	9123	252	425	210	389178	23350.68	365827.32	2433.86	636
9396	2004	276	381	446	445095	75666.15	369428.85	2457.82	623
9397	6307	293	442	268	454820	72771.2	382048.8	2290.58	686
9398	2204	364	446	386	311355	46703.25	264651.75	1115.78	838
9399	4579	333	431	421	392822	66779.74	326042.26	1374.61	844
9400	2401	392	390	437	288955	17337.3	271617.7	1458.1	731
9401	5610	468	464	260	457286	118894.36	338391.64	1816.56	717
9402	7010	436	368	400	238994	38239.04	200754.96	846.39	824
9403	7985	461	457	207	463693	78827.81	384865.19	2824	569
9404	5280	279	404	240	481053	110642.19	370410.81	2464.35	620
9405	3360	386	489	436	295498	35459.76	260038.24	1241.46	767
9406	6482	262	454	331	259728	75321.12	184406.88	1353.11	591
9407	9435	201	437	401	493058	78889.28	414168.72	1746.15	833
9408	7038	390	426	236	362518	65253.24	297264.76	1419.19	765
9409	8081	382	356	322	411709	28819.63	382889.37	2055.43	713
9410	5033	296	420	348	381421	106797.88	274623.12	1311.09	773
9411	3944	339	380	239	381060	80022.6	301037.4	2208.91	504
9412	8643	476	434	229	268617	72526.59	196090.41	1438.84	588
9413	5093	464	391	441	383778	69080.04	314697.96	1886.77	654
9414	7395	217	491	429	289488	28948.8	260539.2	1243.85	794
9415	5340	249	376	437	304430	73063.2	231366.8	1697.69	584
9416	9565	369	461	336	239936	23993.6	215942.4	1030.94	772
9417	3269	484	363	200	476252	80962.84	395289.16	2900.49	518
9418	9753	379	351	377	327473	26197.84	301275.16	1438.33	756
9419	2083	492	485	223	318272	70019.84	248252.16	1821.59	500
9420	5098	241	432	329	421080	58951.2	362128.8	2171.15	673
9421	9170	283	427	284	342186	30796.74	311389.26	2071.68	612
9422	2119	282	388	290	425905	51108.6	374796.4	2011.99	741
9423	7065	460	453	303	358426	39426.86	318999.14	2122.31	618
9424	4263	332	383	404	333000	36630	296370	1249.51	840
9425	9526	347	447	288	431287	56067.31	375219.69	2249.63	687
9426	9812	257	439	285	230843	34626.45	196216.55	1305.43	624
9427	6551	464	407	393	290595	37777.35	252817.65	1682	619
9428	4516	464	438	285	311833	71721.59	240111.41	1439.59	690
9429	3579	206	371	273	304617	27415.53	277201.47	1488.08	743
9430	9790	435	482	424	237930	45206.7	192723.3	812.53	833
9431	9457	234	466	295	477077	28624.62	448452.38	1890.69	650
9432	8254	319	366	445	262341	34104.33	228236.67	1368.39	659
9433	3945	421	371	296	267557	50835.83	216721.17	1441.85	641
9434	2740	392	409	412	410248	32819.84	377428.16	2262.87	683
9435	3110	425	373	389	448336	107600.64	340735.36	1626.72	796
9436	8661	306	393	384	472840	61469.2	411370.8	1734.36	829
9437	3828	481	478	239	249733	69925.24	179807.76	758.08	843
9438	5349	375	464	298	355439	85305.36	270133.64	1982.14	592
9439	6853	221	467	359	410067	98416.08	311650.92	1868.5	669
9440	7329	487	497	223	430795	34463.6	396331.4	2127.59	729
9441	5457	385	454	336	284745	19932.15	264812.85	1761.81	622
9442	5892	258	420	262	239355	19148.4	220206.6	1465.04	633
9443	3059	375	383	248	498829	24941.45	473887.55	3477.22	510
9444	9128	415	494	416	265808	58477.76	207330.24	1379.37	606
9445	3594	343	353	421	475340	90314.6	385025.4	1623.28	820
9446	3170	395	494	208	350439	98122.92	252316.08	1063.77	809
9447	8421	265	385	230	336443	30279.87	306163.13	2246.52	535
9448	5357	327	370	203	280869	64599.87	216269.13	911.8	815
9449	9541	403	376	290	390461	39046.1	351414.9	2578.56	596
9450	6459	490	381	390	270234	40535.1	229698.9	1096.62	751
9451	2226	495	476	244	372411	100550.97	271860.03	1629.94	685
9452	3813	230	455	389	341981	44457.53	297523.47	2183.12	520
9453	4040	218	399	233	313835	91012.15	222822.85	1635	749
9454	5122	352	428	375	405428	36488.52	368939.48	2454.56	645
9455	9628	455	468	287	270657	24359.13	246297.87	1038.4	802
9456	8134	414	394	448	283336	56667.2	226668.8	1663.22	515
9457	7178	297	458	211	466552	88644.88	377907.12	1593.27	807
9458	5351	254	498	322	473745	66324.3	407420.7	2442.69	696
9459	2854	467	394	208	394392	106485.84	287906.16	1726.14	654
9460	7966	367	498	232	325310	71568.2	253741.8	1861.87	545
9461	3572	203	370	378	395592	59338.8	336253.2	2467.31	520
9462	4454	273	371	231	348575	83658	264917	1116.9	804
9463	5441	329	484	254	487346	131583.42	355762.58	1909.81	733
9464	5935	263	479	271	309851	61970.2	247880.8	1486.17	660
9465	5624	471	431	292	481546	134832.88	346713.12	1461.76	805
9466	4308	269	350	407	362518	105130.22	257387.78	1085.16	836
9467	5022	335	448	299	388662	42752.82	345909.18	2301.34	617
9468	4209	393	448	222	324195	51871.2	272323.8	1300.12	759
9469	5083	247	376	404	331787	29860.83	301926.17	1810.2	666
9470	7294	323	471	437	420845	58918.3	361926.7	2655.69	593
9471	5142	206	449	278	349258	83821.92	265436.08	1591.42	679
9472	4137	259	405	331	314961	31496.1	283464.9	1699.52	689
9473	4223	435	496	428	252828	65735.28	187092.72	1004.35	731
9474	9951	260	497	366	398429	47811.48	350617.52	2332.67	615
9475	9862	415	357	362	352432	31718.88	320713.12	1721.66	722
9476	3844	336	493	225	368967	99621.09	269345.91	1135.57	843
9477	3759	328	424	436	450550	31538.5	419011.5	3074.56	532
9478	9776	330	421	284	354795	60315.15	294479.85	1580.83	736
9479	7596	404	468	340	368014	51521.96	316492.04	2105.63	632
9480	8194	480	454	331	241867	41117.39	200749.61	1335.59	645
9481	8897	237	401	285	349703	52455.45	297247.55	1419.11	762
9482	2511	217	393	203	346835	76303.7	270531.3	1621.97	671
9483	5190	232	471	307	345833	93374.91	252458.09	1205.27	782
9484	7584	220	485	290	305822	15291.1	290530.9	2131.81	525
9485	3341	365	475	305	270557	32466.84	238090.16	1584.02	644
9486	2742	439	416	251	468354	32784.78	435569.22	2079.47	752
9487	3532	486	458	284	358038	64446.84	293591.16	1953.27	603
9488	5847	363	435	356	411900	20595	391305	2346.07	665
9489	2112	262	454	383	288875	69330	219545	925.61	842
9490	4826	338	387	302	464233	83561.94	380671.06	1817.38	762
9491	9256	232	353	398	234615	39884.55	194730.45	1428.86	542
9492	9329	414	444	427	303027	60605.4	242421.6	1022.06	808
9493	4262	253	387	273	374226	67360.68	306865.32	2251.67	529
9494	7675	464	365	396	269614	48530.52	221083.48	932.1	824
9495	7890	347	492	216	249887	14993.22	234893.78	1562.75	609
9496	5862	399	395	258	299779	17986.74	281792.26	2067.69	592
9497	9056	410	488	224	317083	79270.75	237812.25	1744.98	536
9498	8757	312	430	260	494481	34613.67	459867.33	2195.48	767
9499	2175	311	453	307	379027	18951.35	360075.65	1518.09	830
9500	9843	295	372	215	281902	70475.5	211426.5	1134.98	737
9501	5338	325	369	437	468519	107759.37	360759.63	2647.13	585
9502	4935	424	367	445	280385	16823.1	263561.9	1933.92	572
9503	2493	416	429	325	370474	100027.98	270446.02	1140.21	810
9504	8699	208	358	271	355464	85311.36	270152.64	1982.28	595
9505	7383	313	479	405	361616	32545.44	329070.56	1387.37	835
9506	3495	499	458	425	441224	101481.52	339742.48	1621.98	773
9507	9210	322	415	279	387095	50322.35	336772.65	2471.12	595
9508	2246	377	351	416	403282	52426.66	350855.34	1479.22	840
9509	9796	200	433	446	315021	15751.05	299269.95	1991.05	609
9510	6608	375	381	372	377099	30167.92	346931.08	1862.4	725
9511	7306	431	382	343	414226	95271.98	318954.02	2122.01	635
9512	8426	240	450	371	328624	82156	246468	1808.49	565
9513	9349	258	393	326	328270	32827	295443	1410.49	772
9514	7283	376	473	412	340797	95423.16	245373.84	1034.51	843
9515	3417	227	371	432	305980	88734.2	217245.8	915.92	806
9516	9952	323	419	226	449999	44999.9	404999.1	1707.49	819
9517	2144	441	440	431	302429	57461.51	244967.49	1032.79	699
9518	3186	318	484	243	437491	122497.48	314993.52	1888.55	686
9519	9238	207	433	441	391072	82125.12	308946.88	1658.49	701
9520	4779	383	374	313	233629	16354.03	217274.97	1302.67	688
9521	9269	439	366	366	417925	25075.5	392849.5	2882.59	514
9522	6942	395	356	304	240497	64934.19	175562.81	1288.22	580
9523	3277	424	373	441	380881	102837.87	278043.13	1667.01	696
9524	4199	455	366	225	287242	57448.4	229793.6	1233.58	739
9525	8961	390	350	434	363896	72779.2	291116.8	2136.11	577
9526	4003	442	443	350	300459	42064.26	258394.74	1896.01	519
9527	8952	391	393	248	394342	86755.24	307586.76	1844.14	688
9528	3716	490	493	292	491309	113001.07	378307.93	1806.1	791
9529	4196	427	453	406	387378	73601.82	313776.18	2087.56	605
9530	2110	441	440	388	361851	72370.2	289480.8	1925.92	601
9531	9771	212	363	271	386997	38699.7	348297.3	2555.68	584
9532	6600	224	475	257	355608	21336.48	334271.52	2452.77	593
9533	9988	423	437	292	258748	69861.96	188886.04	796.35	830
9534	7816	325	487	420	284473	22757.84	261715.16	1569.11	671
9535	6353	452	484	211	414163	70407.71	343755.29	2522.35	574
9536	7873	240	392	281	458708	32109.56	426598.44	2290.07	728
9537	9345	203	435	238	267305	16038.3	251266.7	1348.85	600
9538	5451	243	468	215	397290	107268.3	290021.7	1384.61	779
9539	8993	443	358	341	256511	43606.87	212904.13	897.61	845
9540	4105	228	417	306	346112	41533.44	304578.56	2234.89	507
9541	9891	367	468	377	413009	45430.99	367578.01	2697.16	574
9542	2077	485	363	229	246971	22227.39	224743.61	947.53	845
9543	6398	255	354	431	429703	77346.54	352356.46	1891.53	706
9544	5285	341	367	242	329564	82391	247173	1180.04	776
9545	6210	229	475	220	360315	36031.5	324283.5	1740.82	721
9546	2167	351	487	240	371455	40860.05	330594.95	1393.8	802
9547	8693	202	366	389	279212	36297.56	242914.44	1024.14	803
9548	5586	284	454	261	412479	94870.17	317608.83	1704.99	718
9549	7913	366	473	399	265925	18614.75	247310.25	1814.68	501
9550	5433	445	394	269	333310	33331	299979	2201.14	544
9551	8632	480	446	355	316782	60188.58	256593.42	1081.81	822
9552	3301	436	378	228	276314	24868.26	251445.74	1060.11	827
9553	8509	482	485	345	494914	64338.82	430575.18	3159.41	588
9554	9937	274	384	269	265310	66327.5	198982.5	838.92	842
9555	4304	229	409	253	462442	83239.56	379202.44	2522.84	642
9556	2688	453	424	242	353660	56585.6	297074.4	2179.83	594
9557	8131	288	358	285	390158	78031.6	312126.4	1675.56	732
9558	9637	288	414	202	449023	40412.07	408610.93	2718.5	612
9559	6279	367	374	358	325733	94462.57	231270.43	1386.58	676
9560	9065	307	406	442	239085	66943.8	172141.2	1263.11	572
9561	4963	482	433	313	486929	136340.12	350588.88	2101.96	657
9562	8011	296	366	212	282148	56429.6	225718.4	1656.24	552
9563	9802	458	368	440	373344	59735.04	313608.96	1880.24	651
9564	2921	261	470	384	278661	25079.49	253581.51	1860.69	587
9565	5332	490	456	297	441727	22086.35	419640.65	1769.22	846
9566	4552	309	450	449	233373	32672.22	200700.78	846.16	812
9567	7989	389	479	218	348204	41784.48	306419.52	2038.62	633
9568	8015	206	391	305	468298	32780.86	435517.14	2611.15	674
9569	6621	277	482	332	428393	42839.3	385553.7	2311.59	663
9570	5485	326	413	412	409658	114704.24	294953.76	1408.15	783
9571	9402	248	447	245	254078	25407.8	228670.2	1227.55	711
9572	7919	435	391	217	296526	85992.54	210533.46	1262.25	698
9573	4580	427	368	242	441899	70703.84	371195.16	1992.66	730
9574	3074	399	366	401	445515	115833.9	329681.1	2193.38	637
9575	7290	455	492	404	430583	94728.26	335854.74	1415.98	839
9576	5773	225	495	320	295319	32485.09	262833.91	1575.82	677
9577	5836	239	490	203	235271	68228.59	167042.41	1225.7	538
9578	5859	456	484	375	301278	78332.28	222945.72	939.95	808
9579	7392	240	424	338	318594	38231.28	280362.72	2057.2	591
9580	6589	460	462	376	246602	54252.44	192349.56	1032.57	736
9581	2311	412	425	352	487223	107189.06	380033.94	2528.38	641
9582	9779	370	350	387	466950	121407	345543	2535.47	500
9583	5542	350	368	267	346146	31153.14	314992.86	1503.82	772
9584	4419	201	498	403	359869	25190.83	334678.17	2226.62	603
9585	8153	230	362	208	409490	40949	368541	1759.47	754
9586	9810	308	486	306	363228	76277.88	286950.12	1540.41	730
9587	3565	356	490	375	327842	91795.76	236046.24	1570.42	606
9588	5354	405	471	319	438065	65709.75	372355.25	2732.21	560
9589	9336	379	431	243	435679	95849.38	339829.62	2260.89	602
9590	5786	316	498	237	455378	95629.38	359748.62	2393.42	605
9591	3636	369	430	391	327660	52425.6	275234.4	1650.17	698
9592	5515	390	479	304	343841	99713.89	244127.11	1791.32	563
9593	3311	466	364	263	487699	126801.74	360897.26	1937.37	726
9594	8661	418	383	207	400823	32065.84	368757.16	1760.5	777
9595	4501	202	496	301	408877	110396.79	298480.21	1985.8	641
9596	9963	303	355	253	263121	60517.83	202603.17	967.26	793
9597	7444	390	355	432	236528	21287.52	215240.48	1027.59	752
9598	4764	213	420	214	335578	40269.36	295308.64	1409.85	773
9599	3958	458	368	282	467196	51391.56	415804.44	1985.11	778
9600	9389	287	425	244	368583	55287.45	313295.55	2298.85	504
9601	5197	423	450	378	298952	59790.4	239161.6	1141.79	752
9602	5371	308	401	409	258971	44025.07	214945.93	1153.88	701
9603	8605	269	353	417	412217	94809.91	317407.09	1903.02	678
9604	9357	455	380	307	395271	51385.23	343885.77	2287.88	637
9605	9297	395	384	330	378837	109862.73	268974.27	1443.91	704
9606	7225	248	373	328	412477	41247.7	371229.3	2225.71	661
9607	3045	406	486	435	360204	104459.16	255744.84	1078.23	832
9608	9082	481	382	294	476754	114420.96	362333.04	2658.67	507
9609	9026	439	381	268	346044	20762.64	325281.36	1950.23	662
9610	9926	262	414	326	317063	69753.86	247309.14	1814.67	511
9611	3129	423	414	358	231019	57754.75	173264.25	930.12	717
9612	7819	256	416	223	442562	101789.26	340772.74	2500.47	535
9613	8143	372	471	313	428903	98647.69	330255.31	2197.2	613
9614	2160	375	440	300	260206	23418.54	236787.46	1130.46	788
